User ,Agent,Intent,Slot,User Sentiment
"Hi, can you help me in buying a new mobile.","Why not, I am at your service. Tell me, do you have any specific requirements?",Phn_SelReq,null,Neu
"Yes, mobile should have good camera and OS should be iOS",iPhone 6s by Applehas very good battery quality and its OS is iOS,Slt_Info,"P_Camera-Good,S_Camera-Good,OS-iOS",Neu
What is its color?,It's space gray in color.,Query_Slot,null,Neu
oh ! My preference is for blue color phone,iPhone 6s is available in this color only and it is preferred by most of the customers,Slt_Info,Color-Blue,Neg
What is its cost?,It is 620 Euro,Query_Slot,null,Neu
Ok please complete the booking process.,It's done. Thank for buying.,Booking_Req,null,Neu
Thanks a lot for your time,Welcome and thank you so much for choosing us,Gratitude,null,Pos
445,445,445,445,445
"Hello, I want a reliable phone as I constantly work on phone.","Hello, Sure we have many reliable phones. What features you want in your phone?",Phn_SelReq,null,Neu
"Yes, I do office work in phone so battery should lasts long and brand should be Samsung with android OS.","Well, then Galaxy S8 by Samsung will be perfect for you as it has solid battery",Slt_Info,"Battery-Good,Brand-Samsung,OS-And",Neu
What is its display size?,It is 570 pixel,Query_Slot,null,Neu
"oh,that's a bit big. I want medium size phone",Big display has its own advantage. You can watch videos.,Slt_Info,Display_Size-Medium,Neg
I want a phone which can reliably fit in any bag or pocket.,Then you should buy Galaxy On8 by Samsung. It has decent compact size,Feedback,null,Neg
What is its cost?,It is 300 Euro,Query_Slot,null,Neu
Ok please book it for me,It's done. Thank for buying.,Booking_Req,null,Neu
Thanks a lot for your time,Welcome and thank you so much for choosing us,Gratitude,null,Pos
446,446,446,446,446
I need a good phone,Sure. let me know your requirements?,Phn_SelReq,null,Neu
I want to buy a Samsung phone with primary and scondary camera above 13MP,"Sure, Model Galaxy A5 (2017) by Samsung would be a good option for you",Slt_Info,"Brand-Samsung,P_Camera-13+,S_Camera-13+",Neu
How much is the storage?,It is 3 GB RAM and 32 GB Internal RAM,Query_Slot,null,Neu
Sorry that's too less. I want high Internal RAM at least 64GB,This phone has the feature of expandable memory upto 64 GB,Slt_Info,Internal_RAM-64,Neg
What is its color?,It's available in black sky color.,Query_Slot,null,Neu
"Okay, I will buy it then.","perfec choice, i am booking it for you. Your order number is 2012_15",Booking_Req,null,Neu
Thanks a lot. You helped me a lot today,My pleasure.You are always welcome,Gratitude,null,Pos
447,447,447,447,447
"Hello, I need a good phone","Sure, what features you want in your phone?",Phn_SelReq,null,Neu
"Yes, I want Allview phone with less weight","Well, then X2 Soul by Allview will be perfect for you as it has weight of of 129 gms",Slt_Info,"Brand-Allview,Weight_g-Light",Neu
What is its display size?,It is 441 Pixel,Query_Slot,null,Neu
oh that's relatively big. I want small screen size phone,You can comfortably type on this phone,Slt_Info,Display_Size-Small,Neg
But I want a phone which can fit in one hand easily without hurting it,Then you should go for E3 Living by Allview. Its a sleek phone and also has small screen size,Feedback,null,Neg
What is its price?,It is 140 Euro,Query_Slot,null,Neu
Ok kindly book it for me,It's done. Thank for buying.,Booking_Req,null,Neu
Thanks a lot for your time,Welcome and thank you so much for choosing us,Gratitude,null,Pos
448,448,448,448,448
"Hello, I urgently need a good phone","ofcourse, Any specific model you want?",Phn_SelReq,null,Neu
I want to buy Huawei mobile with at least 3500 mAH battery,MediaPad M3 Lite 10 by Huawei mobile is very much in demand these days,Slt_Info,"Brand-Huawei,Battery-3500+",Neu
What is its camera?,It is 8 MP primary and 8 MP secondary,Query_Slot,null,Neu
What is its weight?,It is 310 gms,Query_Slot,null,Neu
Its too heavy. Show me light weight phone,"It is a phone with a huge, near perfect screen, top-end performance, and great build quality,",Slt_Info,Weight_g-Light,Neg
My hand hurts carrying heavy phone.I don't feel comfortable carrying heavy phone whole day,Honor 8 Pro by Buawei is the smaller phone with best running os android,Feedback,null,Neg
What is its cost?,It is 550 Euro,Query_Slot,null,Neu
Ok please book it for me.,It's done. Thank for buying.,Booking_Req,null,Neu
Thanks a lot for your time,Welcome and thank you so much for choosing us,Gratitude,null,Pos
449,449,449,449,449
"Hi,I want to buy a phone for my wife.","Sure, what model are you looking for?",Phn_SelReq,null,Neu
I want to buy a phone with 6 GB RAM and primary camera above 12 MP,3 by OnePlus is a good phone with 6 GB memory.,Slt_Info,"RAM-6,P_Camera-12+",Neu
What is its price?,It is 400 Euro,Query_Slot,null,Neu
Is Radio compatible in it?,"Sorry, it does not support Radio.",Query_Slot,null,Neu
I prefer to listen to songs on Radio.,This phone has app like Hungama and Wynk which is very good for music,Slt_Info,Radio-Y,Neu
Streaming music consumes more data so I would rather prefer phone with radio facility,Buy Xplay5 Elite by Vivo phone. It also has 6 GB memory and supports radio too,Feedback,null,Neg
ok can you book it for me,It's done. Thank for buying.,Booking_Req,null,Neu
Thanks a ton dear,Welcome and thank you so much for choosing us,Gratitude,null,Pos
450,450,450,450,450
"Hi,I want to buy a phone.","Sure, any specific model are you looking for?",Phn_SelReq,null,Neu
I want a light weight black color phone .,"Sure, s5015 Spark II by VeryKool can solve your purpose. Its weight is 135 gms weight.",Slt_Info,"Weight_g- Light,Color-Black",Neu
What is its cost?,It is 180 Euro,Query_Slot,null,Neu
"Oh no, that’s very costly, show me a latest handset at a budget price",But it is one of the best all rounders phone,Slt_Info,Cost-Less,Neg
ok can you book it for me,It's done. Thank for buying.,Booking_Req,null,Neu
Thanks a ton dear,Welcome and thank you so much for choosing us,Gratitude,null,Pos
451,451,451,451,451
"Hi,I want to buy a good phone.","Sure, what type of phone do you want?",Phn_SelReq,null,Neu
Brand should be Samsung and yes it should be light weight,You can buy Galaxy J3 Emerge by Samsung. It is light weight too,Slt_Info,"Brand-Samsung,Weight_g-Light",Neu
What is its internal RAM?,It is 16 GB.,Query_Slot,null,Neu
oh it does not meet my requirements. It is so low. I want at least 64 GB internal RAM,You can use SD card to increase the space.,Slt_Info,Internal_RAM-64,Neg
What is its cost?,It is 260 Euro,Query_Slot,null,Neu
What is its color?,It is gray in color.,Query_Slot,null,Neu
ok can you book it for me,It's done. Thank for buying.,Booking_Req,null,Neu
Thanks a ton dear,Welcome and thank you so much for choosing us,Gratitude,null,Pos
452,452,452,452,452
"Hey, I want to buy a phone. Which one should I buy?",We have many stocks. Any specific features you are looking for?,Phn_SelReq,null,Neu
"yes, I want a big display size phone with good camera",Galaxy Note7 by Samsung display size is 515 Pixel and its camera is 12 MP Primary and 5 MP Secondary,Slt_Info,"Display_Size-Big,P_Camera-Good,S_Camera-Good",Neu
What is its cost?,It's 850 Euro.,Query_Slot,null,Neu
Oh It's too expensive. Show me a low budget phone around 350 Euro,"This is expensive because you wll get a better possesor, more ram and more storage",Slt_Info,Cost-350-,Neg
Then I don't want to buy it on installements. Show me an inexpensive phone,You can buy I9295 Galaxy S4 Active by Samsung. It also has display screen of 441 Pixel and price is also 310 Euro,Feedback,null,Neg
What is its color?,it's Urban Grey in color,Query_Slot,null,Neu
what is its weight?,It is 153 gms,Query_Slot,null,Neu
Kindly book this for me,I am booking it for you. Thank you for shopping,Booking_Req,null,Neu
Thanks for all your time.,My pleasure.,Gratitude,null,Pos
453,453,453,453,453
"Good Evening, I want to buy a good phone at the best price possible","sure, please tell me your model no or requirements",Phn_SelReq,null,Neu
I want an Android mobile that support 3 GB RAM and has more than 3000 mAH,Noir E8 by QMobile will be a good choice. Its RAM IS 3 GB and battery is 3500 mAH.,Slt_Info,"OS-And,,Battery-3000+,RAM-3+",Neu
What is its color?,It is black in color,Query_Slot,null,Neu
I want blue phone. Its very easy to maintain,Sorry this is not available in black color but don't leave this phone for color as it is packed with feature as good as expensive phone,Slt_Info,Color-Blue,Neg
"Okay, I will book this phone","great, I am booking your order",Booking_Req,null,Neu
Thanks a lot.,My pleasure.,Gratitude,null,Pos
"Okay, I will take this phone.","great choice , I am booking it for you.",Booking,null,Pos
thanks a ton,My pleasure,Gratitude,null,Pos
454,454,454,454,454
"Hey, which is the best phone to buy right now?","Sure, any speciifc requirements you want in your phone?",Phn_SelReq,null,Neu
I want good camera samsung phone.,Galaxy Xcover 4 by Samsung is very good phone for camera,Slt_Info,"Brand-Samsung,P_Camera-Good,S_Camera-Good",Neu
what is its camera quality?,it's 13 MP for Primary and 5 MP for Secondary,Query_Slot,null,Neu
What is its Ram storage?,It is 2 GB RAM.,Query_Slot,null,Neu
I want a Samsung phone with more RAM space,It has the facility of expandable memory.,Slt_Info,RAM-Good,Neg
what is its cost?,its cost is 240 euro,Query_Slot,null,Neu
"Okay, I will take this phone.","great choice , I am booking it for you.",Booking_Req,null,Neu
You are a very good salesman. Thanks a lot,My pleasure,Gratitude,null,Pos
455,455,455,455,455
I want to purchase a nice phone,"Sure, What features you want in your phone?",Phn_SelReq,null,Neu
It should be recent released Vivo phone,"Sure, Is the all requirement ?",Slt_Info,"Released_Yr-Recent,Brand-Vivo",Neu
and yes OS should be Android,"Great , Y55s by Vivo is a good phone",Slt_Info,OS-And,Neu
What is its color,Crown Gold is its color,Query_Slot,null,Neu
I want black phone. It looks classy,This phone is superb and has features as good as expensive phone,Slt_Info,Color-Black,Neg
"Okay, I will book this phone","great, I am booking your order",Booking_Req,null,Neu
Thanks a lot.,My pleasure.,Gratitude,null,Pos
456,456,456,456,456
"Good evening, I want a good phone at the best price","Sure, Any specific model or features you are looking for?",Phn_SelReq,null,Neu
I am looking for a T-Mobile phone around 250 Euro,myTouch Q by T-Mobile is a good option.,Slt_Info,"Brand-T-Mobile,Cost-250-",Neu
What is its OS?,It is android,Query_Slot,null,Neu
Oh I want Mic OS as it can run many applications at the same time,Android is the most widely used operating systems and it is highest selling mobile operating system nowadys,Slt_Info,OS-Mic,Neg
"okay, I take your point what is its cost?",it is 190 Euro.,Query_Slot,null,Neu
Book it for me.,"Sure, I am booking it for you.",Booking_Req,null,Neu
Thanks dear,You are welcome.I am happy to help. Do visit us again.,Gratitude,null,Pos
457,457,457,457,457
What are the top phones available to buy today?,"Yes, We are there to help you. Can you tell me your requirements?",Phn_SelReq,null,Neu
I want the latest and the greatest phone and also it should have dual camera and high battery capacity,"Ok, we have excellent phone for such, is that all?",Slt_info,"Released_Yr-Latest,P_Camera-Dual,Battery-High",Neu
No thats all.,You can buy Eluga i3 Mega by Panasonic is recently been launched and its battery is 4000 mAH,Confirm,null,Neu
what about secondary camera ?,It has 5 MP.,Query_Slot,null,Neu
Oh it is low!,It's image quality is superb,Feedback,null,Neg
I like taking selfies .Could it be 8 MP ?,Then you should try Eluga Ray Max by Panasonic,Slt_Info,S_Camera-8+,Neg
what is its secondary camera ?,It is 8 MP,Query_Slt,null,Neu
It sounds great.,Yes it is one of the best phone for camera.,Feedback,null,Pos
Ok can you book it for me?,"Yeah , Booking done, Thanks for buying with us",Booking_Req,null,Neu
Thanks for assistance.,"Welcome , Please visit again.",Gratitude,null,Pos
458,458,458,458,458
"Good evening, I want a good phone at the best price","Sure, Any specific model or features you are looking for?",Phn_SelReq,null,Neu
I want to buy a micromax phone in black color,Canvas Pulse 4G E451 by Micromax is a very good Micromax phone in black color.,Slt_Info,"Brand-Micromax,Color-Black",Neu
What is its battery?,Its battery is 2100 mAH.,Query_Slot,null,Neu
What is its cost?,It is 130 Euro.,Query_Slot,null,Neu
I don't want to buy average models. I want a phone known worldwide and bought by the affluent,At 130 Euro price this phone has numeral features like latest and greatest technology,Slt_Info,Cost-Expensive,Neg
Phone is a status symbol for me. Show me an expensive phone,Then you should buy Canvas 4 A210 by Micromax price is 230 Euro.,Feedback,null,Neg
What is its color?,Its color is Gray,Query_Slot,null,Pos
I will take it.,"cool, I am booking it for you.",Booking_Req,null,Neu
You are a very good salesman. Thanks,My pleasure. You are always welcome,Gratitude,null,Pos
459,459,459,459,459
"Hi, I need a new phone for my office use.",Any specific feature are you looking for ?,Phn_SelReq,null,Neu
It should be reasonable and I want at least 64 GB internal RAM phone,Pure XL by BLU has 64 GB internal RAM,Slt_Info,"Internal_RAM-64,Cost-Less",Neu
