User ,Agent,Intent,Slot,User Sentiment
"Hi, I want to buy a reliable phone.","Hello, Sure we have many phones available in our store. Do you have any specific requirements?",Phn_SelReq,null,Neu
"Yes, Phone should have good battery and storage.",Signature Touch (2015) by Vertu has very good battery life of 3160mAH and RAM of 4 GB.,Slt_Info,"Battery-Good,RAM-Good,Internal_RAM-Good",Neu
What is its color?,It's Jet Calf in color.,Query_Slot,null,Neu
oh ! But I am looking for Titanium grey color phone,"Jet Calf
 color is very easy to maintain. It has been preferred by many of our customers. This phone is getting very good review.",Slt_Info,Color-Titanium grey,Neg
What is its cost?,Price is 9000 Euro.,Query_Slot,null,Neu
Ok book this one for me,"Yeah Sure, Completing the booking process . Its done. Your Ref no. is 1212_26",Booking_Req,null,Neu
Thanks for helping me.,Welcome anytime,Gratitude,null,Pos
159,159,159,159,159
"Hello, I want a good phone for my office use","Sure, is ther any other features you want in your phone?",Phn_SelReq,null,Neu
"Yes, battery should lasts long as I travel a lot.","Well, then Elife E8 by Gionee will be perfect for you as it has screen size of 490 Pixel and battery lasts for two days",Slt_Info,"Battery-Good,Display_Size-Big",Neu
What is its weight?,It is 210 gms,Query_Slot,null,Neu
"oh,that's a bit heavy. Can you suggest some other phone with light weight","Sir, it's not that heavy and this phone is getting very good review",Slt_Info,Weight_g-Light,Neg
Yes I understand your point but still I would prefer light weight phone,Then you should go for Marathon M4 by Gionee. It is light weight and also has large screen size,Feedback,null,Neg
What is its color?,It's available in black.,Query_Slot,null,Neu
I will take it then,"Sure, I am booking this for you",Booking_Req,null,Neu
Thannks a ton. You have been very helpful.,My pleasure,Gratitude,null,Pos
160,160,160,160,160
"Hey, I want to buy a phone",Any specific phone you want?,Phn_SelReq,null,Neu
I want to buy Xiaomi phone,Okay Mi 5c By Xiaomi cell is being preferred by youngsters these days.,Slt_Info,Brand-Xiaomi,Neu
How is the camera quality?,Primary camera is 12 MP and secondary camera is 8 MP.,Query_Slot,null,Neu
That's very good. What is its display screen size?,It is 428 pixel,Query_Slot,null,Neu
what is its color?,It's black.,Query_Slot,null,Neu
"oh, I want it in gold.",Black looks stylish and many customers are prefering black over other color,Slt_Info,Color-Gold,Neg
"Perfect, I will take it. Kindly gift wrap it.","Sure, I will gift wrap it.",Booking_Req,null,Pos
Thanks a ton,You are always welcom.My pleasure.,Gratitude,null,Pos
161,161,161,161,161
"Hello, I want a phone with small dispaly size as I don't feel comfortable carrying big phone","Sure, is ther any other features you want in your phone?",Phn_SelReq,Display_Size-Small,Neu
"Yes, battery should lasts long as I travel a lot.","Well, then Blade A2 Plus by ZTE will be perfect for you as it has screen size of 401 Pixel and battery lasts for two days",Slt_Info,Battery-Good,Neu
What is its weight?,It is 189 gms,Query_Slot,null,Neu
"oh,that's a bit heavy. Can you suggest some other phone with light weight","Sir, it's not that heavy and this phone is getting very good review",Slt_Info,Weight_g-Light,Neg
Yes I understand your point but still I would prefer light weight phone,Then you should go for nubia Z11 mini S by ZTE. It is light weight and also has small screen size,Feedback,null,Neg
What is its color?,It's available in black color,Query_Slot,null,Neu
I will take it then,"Sure, I am booking this for you and your reference number is 1212_27",Booking_Req,null,Neu
Thanks a ton. You have been very helpful.,My pleasure,Gratitude,null,Pos
162,162,162,162,162
"Hey, I want to buy a phone",Any specific phone you want?,Phn_SelReq,null,Neu
I want to buy Samsung mobile,"Galaxy J7 Max
by Samsung mobile is very much in demand these days",Slt_Info,Brand-Samsung,Neu
How is the camera quality?,Front camera is 13 MP and back camera is 13 MP.,Query_Slot,null,Neu
That's very good. What is its display screen size?,It is 386 pixel,Query_Slot,null,Neu
what is its color?,It's white,Query_Slot,null,Neu
"oh, I want it in white",Black looks stylish and many customers are prefering this over other,Slt_Info,Color-White,Neg
"okay I take your point, gift wrap it.","Sure, I will gift wrap it. Your booking is confirmed",Booking_Req,null,Neu
Thanks a ton,My pleasure.,Gratitude,null,Pos
163,163,163,163,163
"Hi, I am looking for a good phone","Hello, what are your requirements for the same?",Phn_SelReq,null,Neu
I want to buy a phone with 64 GB internal RAM and price under 800 Euro,Xperia XZ Premium is a very good phone with 64 GB internal RAM,Slt_Info,"Internal_RAM-64,Cost-800-",Neu
What about the Radio?,"Sorry, radio does not work on this phone.",Query_Slot,null,Neu
Oh I can't buy this phone. I want a phone in which radio works.,Though radio does not work but you can stream music and podcasts on this phone,Slt_Info,Radio-Y,Neg
Sorry I can't take this phone. Streaming music and podcasts consumes more data so I would rather prefer phone with radio facility,Okay no problem you can buy MS1 by Sharp mobile.,Feedback,null,Neg
ok can you book it for me,Yes done,Booking_Req,null,Neu
Thanks for help,Welcome and thank you so much for shopping with us.,Gratitude,null,Pos
164,164,164,164,164
I am in urgent need of a phone,What type of Phone you want?,Phn_SelReq,null,Neu
I want a light weight phone with the internal RAM of 64 GB.,"Sure, X7 by Vivo meets your requirements. It has 64 GB RAM and 151 gms weight.",Slt_Info,"Weight_g- Light,Internal_RAM-64GB",Neu
Sounds good. Does it support Radio?,"Sorry, Radio does not work on this phone.",Query_Slot,null,Pos
"My bad luck,do you have some other brand phone with same feature?","If you leave Radio Jack aside , this phone is really good",Slt_Info,Radio-Y,Neg
Does it has DualSim?,Yes it has DualSim.,Confirm_Q,Sim-D,Neu
"Okay, can you pack this phone?",Ok booking confirmed,Booking_Req,null,Neu
Thanks for help,Welcome,Gratitude,null,Pos
165,165,165,165,165
I wanna buy a phone which fulfills all my requirements.,What are your basic needs?,Phn_SelReq,null,Neu
Brand should be Lenovo,You can buy A6600 Plus by Lenovo,Slt_Info,Brand-Lenovo,Neu
How much storage does it offer?,It has 2 GB RAM and 16 GB Internal RAM,Query_Slot,null,Neu
And how about the Primary Camera?,The primary camera is 8 MP,Query_Slot,null,Neu
"Oh, that’s great. How much is the price?",The price is 130 Euro,Query_Slot,null,Neu
What other phones do you have if I want more storage?,ZUK Edge by Lenovo has 64 GB internal RAM,Slt_Info,Internal_Ram-Good,Neu
How much is it for?,It’s for 450 Euro,Query_Slot,null,Neu
"Oh no, that’s very expensive, help me with a cost-effective phone which has got both good camera and good storage.","If you overlook the price, this phone is in great demand these days. Its battery will last long and it runs smoothly. It will not hang",Slt_Info,Cost-Less,Neg
"Okay, can you pack this phone?",Ok booking confirmed,Booking_Req,null,Neu
Thanks for help,Welcome,Gratitude,null,Pos
166,166,166,166,166
"Hey, I want to gift a phone to my brother","Lovely, Any specific features you are looking for in your phone?",Phn_SelReq,null,Neu
"yes, I want a big display size GPS operated phone",G6 by LG has display size of 564 Pixel and is widely used for GPS.,Slt_Info,"Display_Size-Big,GPS-Y",Neu
What is its price?,It's 750 Euro.,Query_Slot,null,Neu
Unfortunately that's too costly for me. Do you have something in less?,"At this price you will definitely get a better possesor, more ram and more storage",Slt_Info,Cost-Less,Neg
"Yes, but i can't spend that much on my phone",You can buy V20 by LG. It also has display screen of 513 Pixel and price is also 560 Euro,Feedback,null,Neg
What is its color?,it's titan,Query_Slot,null,Neu
what is its weight?,It is 174 gms,Query_Slot,null,Neu
Sounds good to me. Please book it for me,"Sure, I am booking it for you",Booking_Req,null,Pos
Thanks for all your time.,My pleasure.,Gratitude,null,Pos
167,167,167,167,167
"Good Evening, I am looking for a trending phone","sure, please tell me your model no or requirements",Phn_SelReq,null,Neu
I need to have a phone that has high memory and good battery life.,M3 Max by Meizu will be a good choice. Its internal RAM is 64 GB.,Slt_Info,"RAM-Good,Internal_RAM-Good,Battery-Good",Neu
What is its color?,It is Champagne Gold.,Query_Slot,null,Neu
Whta is its weight?,It is 189 gms.,Query_Slot,null,Neu
"Oh,that's a bit on heavier side. Do you have something in light weight?",Most of the good phone has weight around this only,Slt_Info,Weight_g-Light,Neg
Yeah but I don't find comfortable to keep heavy phone in my pocket,Then Pro 6s by Meizu will be a perfect choice for you with good memory.,Feedback,null,Neg
What is its price?,It is 430 Euro. It's a new phone in the market. You will love it.,Query_Slot,null,Neu
"Okay, I will take this phone.","great choice , I am booking it for you.",Booking,null,Neu
thanks a ton,My pleasure,Gratitude,null,Pos
168,168,168,168,168
"Hey, I want to buy a phone.","Sure, any speciifc requirements you have for the phone?",Phn_SelReq,null,Neu
I want a tripel sim phone.,Liquid X2 by Acer is a triple sim phone.,Slt_Info,Sim-T,Neu
what is its camera quality?,it's 13 MP for Primary and 13 MP for Secondary,Query_Slot,null,Neu
What is its color?,It's black in color.,Query_Slot,null,Neu
I don't like black color. Do you have in some other color?,It is available in black only and this phone is selling like hot cake.Don't leave this phone just for the color.,Slt_Info,Color-Non Black,Neg
what is its cost?,its cost is 230 euro,Query_Slot,null,Neu
"Okay, I will take this phone.","great choice , I am booking it for you.",Booking_Req,null,Neu
You are a very good salesman. Thanks a lot,My pleasure,Gratitude,null,Pos
169,169,169,169,169
I am looking for a good phone,"Sure, any specific features you have in your mind?",Phn_SelReq,null,Neu
I want a 2017 released phone with good memory,"Sure, Is the all requirement ?",Slt_Info,"Released_Yr-2017,RAM-Good,Internal_RAM-Good",Neu
I want in black color.,"Great , Aurora by blackberry is a good phone",Slt_Info,Color,Neu
What is its OS,It's Android.,Query_Slot,null,Neu
I want iOS phone.,Its an user friendly OS where you can easily get new and updated thousands of apps.,Slt_Info,OS-iOS,Neg
I have always used iOS so I don't want to switch to any other OS,iPhone 7 Plus by Apple can be a good option,Feedback,null,Neg
What color is it available in your store/?,It is avilable in jet black.,Query_Slot,null,Neu
"Okay, I will book blue phone","great, I am booking your order",Booking_Req,null,Neu
Thanks a lot.,My pleasure.,Gratitude,null,Pos
170,170,170,170,170
"Good evening, I am looking for a good phone","Sure, Any specific model or features you are looking for?",Phn_SelReq,null,Neu
I am looking for a Samsung phone in which Radio works,Galaxy J3 (2017) by Samsung is a good option.,Slt_Info,"Brand-Samsung,Radio-Y",Neu
What is its internal Ram storage?,It is 16 GB RAM.,Query_Slot,null,Neu
I want a Samsung phone with more internal RAM space,It has the facility of expandable memory.,Slt_Info,Internal_RAM-Good,Neu
But I am not comfortable with external memory card.,Okay then Galaxy C7 Pro by Samsung has 64 GB internal RAM and 4 GB RAM.,Feedback,null,Neg
"Lovely, what is its cost?",it is 420 Euro.,Query_Slot,null,Pos
Book it for me.,"Sure, I am booking it for you.",Booking_Req,null,Neu
Thanks dear,You are welcome.I am happy to help. Do visit us again.,Gratitude,null,Pos
171,171,171,171,171
I need to buy a phone,"Yes, We will asssist you in buying phone. Can you please tell what kind of phone you are looking?",Phn_SelReq,null,Neu
Phone which is good for selfie and high battery capacity,"Ok, we have excellent phone for such, Do have any other requirement also?",Slt_info,"S_Camera-Good,battery-Good",Neu
No thats all.,You can buy Galaxy J7 Prime by Samsung which has 8 MP,Confirm,null,Neu
what about primary camera ?,It is also 13 MP.,Query_Slot,null,Neu
Oh much lesssss!,It's Quality is very good and clear.,Feedback,null,Neg
I want atleast 15 MP primary phone,Then you should try Galaxy C9 Pro by Samsung,Slt_Info,P_Camera-15+,Neg
what is it's both camera ?,It's back camera is 16 MP & front camera is 16 MP,Query_Slt,null,Neu
It sounds great.,Yes it is one of the best phone for camera.,Feedback,null,Pos
Ok can you book it for me?,"Yeah , Booking done, Thanks for buying with us",Booking_Req,null,Neu
Thanks for assistance.,"Welcome , Please visit again.",Gratitude,null,Pos
172,172,172,172,172
"Good Evening, I want to buy a cell Phone","Sure, any specific model you are looking for?",Phn_SelReq,null,Neu
I want to buy a HTC phone,One X10 by HTC is a very good phone.,Slt_Info,Brand-HTC,Neu
What is its battery?,Its battery is 4000 mAH.It lasts for for than 24 hrs.,Query_Slot,null,Neu
What is its cost?,It is 330 Euro.,Query_Slot,null,Neu
My budget is more. Do you have expensive phone with more benefits?,At 330 Euro this phone also has fingerprint sensor.,Slt_Info,Cost-Expensive,Neg
